time_signature,track_popularity,speechiness,danceability,playlist_name,track_artist,duration_ms,energy,playlist_genre,playlist_subgenre,track_name,mode,type,track_album_release_date,instrumentalness,track_album_id,playlist_id,track_id,valence,key,tempo,loudness,acousticness,liveness,track_album_name,Popularity_Type,year,duration_min,release_year,song_age,energy_danceability_ratio,valence_energy_product,is_2000s_or_earlier
4.0,50,-0.6438383006725232,-0.03888336212158695,Chill Lofi Study Beats,Collinsworthy,159750.0,-2.197764820574797,lofi,chill,camping trip,1.0,audio_features,2024-01-19,2.0457318062802567,3lnVeBLRm0cAmHwiAZt5yI,37i9dQZF1DX8Uebhn9wzrS,1SadNNfKugUYlaXTZO9g7c,-1.7204937810659078,0.0,-1.6563808648892917,-1.148307091127619,1.8463645689309112,-0.6245212850958698,camping trip,Low,2024,2.6625,2024,-0.6748577831848765,0.0739825368693192,0.0017289999999999999,0
4.0,50,-0.7269819699250851,-0.1507618252490361,Chill Lofi Study Beats,ELEWAKA,196500.0,-1.5296472561845607,lofi,chill,imstillfallingfor,1.0,audio_features,2024-10-18,2.065623468245858,0L7lZEjd0QxY2ApHlwmUbZ,37i9dQZF1DX8Uebhn9wzrS,2hug5L1Q26tKppSYubogeh,-1.6266876978519116,0.0,-2.0430943389438165,-0.9120799050233664,1.6773175465003025,-0.2701024584729915,imstillfallingfor,Low,2024,3.275,2024,-0.6748577831848765,0.35352940186192156,0.013061999999999999,0
4.0,50,0.04209697066111294,0.3340448483032436,Chill Lofi Study Beats,Silk Soul,159000.0,-0.2340271769110932,lofi,chill,Incredibly happy,1.0,audio_features,2023-10-20,1.957640160432593,4aE1MMVBFm1WESG0pRYHJs,37i9dQZF1DX8Uebhn9wzrS,6FVL1EGTz7nWEzuUz6VpvF,-0.46070134120852035,2.0,-1.3429696909231001,-0.15135542150593131,-0.003931931127752301,-0.061148048219140536,Incredibly happy,Low,2023,2.65,2023,-0.5816428226574383,0.7722514999781025,0.192027,0
4.0,50,-0.35481506946123637,0.6696802376855905,Chill Lofi Study Beats,Cyan_95,124591.0,-1.5337087611352611,lofi,chill,rose quartz,1.0,audio_features,2024-01-12,1.957640160432593,6Vzlg6lBDOAUBXUARsv4ky,37i9dQZF1DX8Uebhn9wzrS,6QCZUHBxTk7Fa05l0RFhMn,-0.6428867094340501,0.0,0.76006979132408,-0.8931424524556265,1.336149919413074,-0.511203701073589,rose quartz,Low,2024,2.0765166666666666,2024,-0.6748577831848765,0.27940802930442105,0.06604399999999999,0
3.0,50,0.3489367024265203,-1.019151800952569,Chill Lofi Study Beats,Idris Kelly,119118.0,-1.1234967611145081,lofi,chill,Lo-fi Love Letters,1.0,audio_features,2023-10-06,1.9661651584178508,1LDYsz7AHxedlGPb2Mj3Jw,37i9dQZF1DX8Uebhn9wzrS,1vwVgDd0EHURAjoTb2glnM,0.10135990118939098,6.0,4.319369944369183,-0.499944826178774,1.3207820082830184,-0.511203701073589,Lo-fi Love Letters,Low,2023,1.9853,2023,-0.5816428226574383,0.7192408528804436,0.15748,0
4.0,50,-0.6596751900539635,-0.08150372902728187,Chill Lofi Study Beats,slowvibe,126316.0,-1.7083534740153834,lofi,chill,Borrowed Car,0.0,audio_features,2024-06-28,0.641948804707812,5imAUxqWdjsZBmsbrBwc1I,37i9dQZF1DX8Uebhn9wzrS,3wwUV04m85SsAqbn04dpnR,-0.952989463860484,10.0,-1.4824895711869217,-1.3994036844332078,1.173250061434487,-0.6196992602438578,Borrowed Car,Low,2024,2.1052666666666666,2024,-0.6748577831848765,0.27347160672806053,0.039176,0
4.0,50,3.120392344178585,1.410209112672039,Chill Lofi Study Beats,Aurora 10,121600.0,-1.8626906621420034,lofi,chill,Flash,1.0,audio_features,2024-01-23,2.059940136255686,41rT3vekyBdqRumuZrpwuX,37i9dQZF1DX8Uebhn9wzrS,4YzZwV3CsUsT2orcj9yTUg,0.6556685747266414,2.0,-1.5180885351054183,-1.013500484330596,1.4129894750633507,-0.4549467444667829,Flash,Low,2024,2.026666666666667,2024,-0.6748577831848765,0.144305024746057,0.083328,0
4.0,50,-0.5438679364521808,0.4619059490203277,Chill Lofi Study Beats,"Maggotts&Becketts, chill.farm",131125.0,-1.0138361274455938,lofi,chill,Marbles,0.0,audio_features,2023-11-03,2.031523476304827,54iZQMfNa484KcQjlkM9yF,37i9dQZF1DX8Uebhn9wzrS,4JwQjAOrGDCQEpySgCAEtl,-0.7514226734833022,9.0,0.3442809073302114,0.02707746491010734,1.7818193421846789,-0.38261637168660373,Marbles,Low,2023,2.185416666666667,2023,-0.5816428226574383,0.47531064441968385,0.097056,0
4.0,50,0.5073055962409239,1.2610378285021069,Chill Lofi Study Beats,lilibu,158987.0,-0.8554374343682735,lofi,chill,fuzzy felt,0.0,audio_features,2024-09-22,1.6280069050026262,0824UYqa5jrkbLzWK1GU6e,37i9dQZF1DX8Uebhn9wzrS,6O3xwq4eNvNfNJNMwcOoHv,-1.2088242362622919,0.0,0.49586585516838083,-0.1927372623021038,0.8197881054432141,4.174197113464687,fuzzy felt,Low,2024,2.649783333333333,2024,-0.6748577831848765,0.4377131814530681,0.06392,0
4.0,50,-0.7170839140616848,-0.30526065528218016,Chill Lofi Study Beats,mutedvibes,128889.0,-1.935797751254613,lofi,chill,find whats lost,1.0,audio_features,2024-11-03,2.1736067760591227,0CXb8FVMWwuEcLZuVYTUGm,37i9dQZF1DX8Uebhn9wzrS,2iDjJIo3TsomxvqSNd2k1i,-1.558852720321129,1.0,-0.35475648169397944,-1.5659129896028918,1.9016890489991103,-0.7707893722735655,find whats lost,Low,2024,2.14815,2024,-0.6748577831848765,0.1946868197023062,0.008766999999999999,0
4.0,50,-0.6240421889457227,-0.3798462973671457,Chill Lofi Study Beats,Slumbering Elk,142759.0,-1.4078021076635447,lofi,chill,Behind the stars,0.0,audio_features,2023-11-08,2.1309817861328337,1vfOBiWpg9jEabvNeQaxp9,37i9dQZF1DX8Uebhn9wzrS,2Qu8fz0Ae2tNvBefZoZIJF,-1.263092218286918,11.0,-2.112819206204872,-1.4844118048483959,1.1947651370165646,1.779258103632086,Behind the stars,Low,2023,2.3793166666666665,2023,-0.5816428226574383,0.4355637828714542,0.03744,0
5.0,50,0.012402803070912216,-0.6515511363909507,Chill Lofi Study Beats,Cmd q,120800.0,-1.277833949241128,lofi,chill,Lazy Locomotive,1.0,audio_features,2023-11-07,2.1139317901623182,3Rdx410mbDx8WSFVvMVACk,37i9dQZF1DX8Uebhn9wzrS,0l8GPSRbZlKMXM5sxKni49,-1.0072574458851098,11.0,-0.8633481819719276,-0.9028215948791379,1.7172741154384463,0.6862658038427113,Lazy Locomotive,Low,2023,2.013333333333333,2023,-0.5816428226574383,0.5439891202175957,0.06038400000000001,0
4.0,50,-0.1459660907434915,0.05701246341622662,Chill Lofi Study Beats,Blank x Blank,127115.0,-0.8879294739738778,lofi,chill,Honestly,1.0,audio_features,2024-06-28,2.037206808294999,7q0tXoUWaZ2CYQX8itV794,37i9dQZF1DX8Uebhn9wzrS,5CzVTEr2Ue7Ac7CFKLp75Y,-1.5576898349920298,2.0,-1.4141676187600931,-0.40245201481152015,1.3945479817072841,-0.4549467444667829,Honestly,Low,2024,2.1185833333333335,2024,-0.6748577831848765,0.5813494257594667,0.02944,0
4.0,50,-0.6774916906080839,0.1955286558597351,Chill Lofi Study Beats,drewbee,134826.0,-0.6564236917839479,lofi,chill,head in the clouds,1.0,audio_features,2024-03-08,1.986056820383452,341MeGEteHymZVwmd0xspK,37i9dQZF1DX8Uebhn9wzrS,0GdZ6vlb3nC8t5B5MP6TqP,-0.3017736795649729,2.0,1.8837695006686208,0.0091219543273613,-0.1576110424283059,-0.4469100363800963,head in the clouds,Low,2024,2.2471,2024,-0.6748577831848765,0.6449067540704997,0.17170000000000002,0
4.0,50,-0.4052951543645776,0.17421847240688765,Chill Lofi Study Beats,Analog Bow,159031.0,-1.1478657908187113,lofi,chill,Dance The Night,1.0,audio_features,2023-11-10,1.954798494437507,4YE6LjBfsnLKV79C1ZUSeJ,37i9dQZF1DX8Uebhn9wzrS,40YoFnCDboRZe6lmoXcGvM,0.012205359291791179,8.0,-1.2711053785398494,-1.0686295129166834,1.8463645689309112,-0.17366196143275273,Dance The Night,Low,2023,2.650516666666667,2023,-0.5816428226574383,0.46411505167860034,0.14744,0
4.0,50,-0.08855736673577017,0.6643526918223785,Chill Lofi Study Beats,Conjure kid,123162.0,-0.936667533382284,lofi,chill,Heroes Retreat,1.0,audio_features,2024-02-16,2.1480317821033497,3zkjaXc1ojZQnC61ZhDgTP,37i9dQZF1DX8Uebhn9wzrS,1iD0vEZSvlpsDRSN6y3o0J,-0.9181029039875103,8.0,0.909480221169198,-0.291492570507207,1.7480099376985572,-0.41476320403335,Heroes Retreat,Low,2024,2.0527,2024,-0.6748577831848765,0.47656657876065917,0.08721999999999999,0
4.0,50,6.109605214925456,-0.3372259304614508,Chill Lofi Study Beats,Loomington,141176.0,-0.9122985036780809,lofi,chill,Donuts,0.0,audio_features,2023-10-06,2.068465134240944,0Us2I3jTIZ3q18uoyhVjvr,37i9dQZF1DX8Uebhn9wzrS,29aKlnFemuICJhqZPuZ1po,0.9618950447227447,0.0,-1.1739184533988112,-0.02636823455884766,1.3791800705772288,4.077756616424447,Donuts,Low,2023,2.3529333333333335,2023,-0.5816428226574383,0.6475733886692545,0.26426,0
4.0,50,-0.7121348861299847,-0.028228270395163214,Chill Lofi Study Beats,ninetytwo.,129600.0,-0.47365596900242435,lofi,chill,the neighborhood,0.0,audio_features,2023-09-29,0.9232737382213181,4fvFegKW9QME1hmJVigINz,37i9dQZF1DX8Uebhn9wzrS,6nZIx6Ck3oNPR1L5FblIY0,-0.2126191376673733,6.0,-1.5173870776883052,-0.5634905003505238,0.1835565846589229,-0.1334784209993198,the neighborhood,Low,2023,2.16,2023,-0.5816428226574383,0.7617380593507399,0.20068999999999998,0
4.0,50,-0.5290208526570804,-0.800722420560883,Chill Lofi Study Beats,"FloFilz, HNNY",142410.0,-1.0625741868540002,lofi,chill,Early Birds,0.0,audio_features,2024-06-07,2.028681810309741,6tATSmM3ph9cXzwMYinRes,37i9dQZF1DX8Uebhn9wzrS,1FnSnpMEQF0USjUgeuOf4y,-1.2824736404385702,1.0,-1.2424508430507741,-0.29556061587361043,1.704979786534402,-0.5449578750376726,Early Birds,Low,2024,2.3735,2024,-0.6748577831848765,0.6885447342217327,0.049075,0
4.0,50,2.3285478751065667,1.1118665443321747,Chill Lofi Study Beats,merīkurisumasu!,122143.0,-1.5783853155929668,lofi,chill,The Day Before Yesterday,1.0,audio_features,2023-10-02,1.531390261169705,4rJbIrWhBpge9CP2ULnDqS,37i9dQZF1DX8Uebhn9wzrS,7peXxoGUQw6hVftcKNIN6J,-1.2320819428442744,0.0,-1.2026080617587422,-1.00774910984706,1.8494381511569222,-0.511203701073589,The Day Before Yesterday,Low,2023,2.0357166666666666,2023,-0.5816428226574383,0.23826428081491202,0.032472,0
1.0,50,0.6656744900553277,-0.21469237560757848,Chill Lofi Study Beats,Violet Blanca,121250.0,-0.3924258699884138,lofi,chill,Laundry Tessomancy,0.0,audio_features,2024-03-08,2.000265150358882,0EJbkfTfesTIJYAPoInRKG,37i9dQZF1DX8Uebhn9wzrS,043xe58AMUGPJgCnRJynj9,-1.18944281411064,10.0,0.5054056760411205,0.0886592551118691,1.1947651370165646,-0.5192404091602756,Laundry Tessomancy,Low,2024,2.0208333333333335,2024,-0.6748577831848765,0.8419099328190238,0.08574999999999999,0
4.0,50,-0.30928401248959536,-1.5305962038209076,Chill Lofi Study Beats,Dozy Duzzn,124324.0,-2.172177339385384,lofi,chill,Snooze Groove,0.0,audio_features,2024-08-18,2.0883567962065452,5CaL7WVwN9ZBYHbzcXLCL6,37i9dQZF1DX8Uebhn9wzrS,0Pvu5OJLVcukLnrLFZ8YgH,-0.7087835447496674,8.0,-0.22372423617722764,-2.4331080397789537,1.9754550224233762,-0.4870935768135292,Snooze Groove,Low,2024,2.0720666666666667,2024,-0.6748577831848765,0.15462225008208708,0.015488199999999999,0
4.0,50,-0.465673295131319,1.0745737232896917,Chill Lofi Study Beats,Summer Clarke,142250.0,-1.021959137346995,lofi,chill,devotion,0.0,audio_features,2024-03-15,2.025840144314655,3yO0qSDkaa1SLKawgxWeNE,37i9dQZF1DX8Uebhn9wzrS,2LgVhJxRPvs9sNxMbsZPX5,0.05872077245575629,6.0,0.41404084746212244,-0.0833208696884953,1.7326420265685019,-0.38261637168660373,devotion,Low,2024,2.370833333333333,2024,-0.6748577831848765,0.4065484642176673,0.166495,0
4.0,50,-0.6230523833593826,0.36601012348251416,Chill Lofi Study Beats,Ponzi Skeemz,158000.0,-1.2615879294383259,lofi,chill,semi-hollow,1.0,audio_features,2024-01-12,1.9064901725210464,4ctfPJLaYEBKhoy5E7aR3k,37i9dQZF1DX8Uebhn9wzrS,0WZmg03i0vltH03r3pDuex,0.11298875448038226,6.0,0.7610518317080383,-0.3414313343154694,1.4437252973234613,-0.4549467444667829,semi-hollow,Low,2024,2.6333333333333333,2024,-0.6748577831848765,0.399415348547778,0.14103600000000002,0
4.0,49,0.20046586447551668,0.07299510100586222,Chill Lofi Study Beats,peerless,132247.0,-0.8473144244668724,lofi,chill,Smoking at Sundown,1.0,audio_features,2022-11-25,1.8382901886389842,6TmlJOoGjqc57gXO0lxgvX,37i9dQZF1DX8Uebhn9wzrS,7fZE886mHBzgaeA5SlMSaa,-0.6041238651307459,7.0,1.9569315092735313,0.2130853323532419,-0.25596567366066003,-0.31832270699311105,Laboratoire,Low,2022,2.2041166666666667,2022,-0.48842786213,0.5943302778258204,0.123228,0
4.0,49,0.07179113825131367,0.36068257761930234,Chill Lofi Study Beats,Collinsworthy,128661.0,-1.720537988867485,lofi,chill,rolling,0.0,audio_features,2024-03-01,2.0911984622016315,0LMHOwkYVvz59LiHohbFtj,37i9dQZF1DX8Uebhn9wzrS,6b0G1mrrgS9isDGFnd8yCd,-0.6661444160160327,3.0,1.746073409689294,-0.9677700433151645,1.8156287466708008,-0.47102016064015606,rolling,Low,2024,2.14435,2024,-0.6748577831848765,0.23622846045709486,0.05053,0
4.0,49,-0.09647581142649031,-0.5290175815370779,Chill Lofi Study Beats,buggy beats,153362.0,-2.005249485911592,lofi,chill,deep reverie,1.0,audio_features,2024-03-22,1.9434318304571634,030JyTVxSvL5YzNCVrW12m,37i9dQZF1DX8Uebhn9wzrS,6qSwCH11dUzTMU6dxvDtRo,-1.1235459787950226,0.0,-0.07396307762355284,-1.6241281215703887,1.7756721777326567,-0.47102016064015606,deep reverie,Low,2024,2.556033333333333,2024,-0.6748577831848765,0.17762566681325406,0.0178368,0
4.0,49,-0.6527465509495834,0.14758074309082833,Chill Lofi Study Beats,d.w.h,158092.0,-1.0869432165582034,lofi,chill,Bareru Rōru,0.0,audio_features,2023-11-10,2.031523476304827,4UDE3AKNXjv7rFvv4T5KKO,37i9dQZF1DX8Uebhn9wzrS,2euw7YmuTYRuBx0DQTgvqq,-0.3017736795649729,5.0,-1.4827350812829114,0.19400760235907424,1.342297083865096,-0.3986897878599769,Bareru Rōru,Low,2023,2.6348666666666665,2023,-0.5816428226574383,0.4907616805895294,0.12887600000000002,0
3.0,49,0.2994464231095191,1.0905563608793272,Chill Lofi Study Beats,uniqlesse,183000.0,-1.6555539096562768,lofi,chill,pistachios forever,1.0,audio_features,2024-03-15,1.9491151624473353,0K2AeWTHKIEQSBq0oPbIF4,37i9dQZF1DX8Uebhn9wzrS,0fs6IBGLB7LfiZZ2avlJUF,-1.154556254237666,0.0,1.4638770907846401,-0.45982548222045094,1.7142005332124353,-0.4951302849002158,pistachios forever,Low,2024,3.05,2024,-0.6748577831848765,0.21644236466306332,0.032936,0
4.0,49,-0.5834601599057818,0.3393723941664554,Chill Lofi Study Beats,"Ghostnaut, Lunath",154000.0,-1.5296472561845607,lofi,chill,Satin Soul,1.0,audio_features,2024-08-30,2.0627818022507722,7v6SSUmG30r1AkvgOZiky9,37i9dQZF1DX8Uebhn9wzrS,2ArzG3wZ8AtiTyAZ4ErUyV,-1.1855665296803093,10.0,1.2526682624918464,-0.9533214683931113,1.7541571021505793,-0.4067264959466634,Satin Soul,Low,2024,2.566666666666667,2024,-0.6748577831848765,0.30611798661827083,0.03696,0
4.0,49,-0.2756306225540346,0.08365019273228594,Chill Lofi Study Beats,The Fly Guy Five,130978.0,-0.48990198880522623,lofi,chill,Con Bajo Fidelidad,0.0,audio_features,2023-10-13,2.0116318143392253,48DVavFPcUDBx8p5pN0YFg,37i9dQZF1DX8Uebhn9wzrS,0Ti4yQxF7IyyhK3rIT1cdw,-0.6583918471553719,5.0,1.7463189197852829,-0.18993171377354978,1.4959761951656492,-0.567460657680395,Con Bajo Fidelidad,Low,2023,2.1829666666666667,2023,-0.5816428226574383,0.7303960752966255,0.14539200000000002,0
4.0,49,-0.467652906303999,1.1598144571010813,Chill Lofi Study Beats,Alana Coello,173358.0,-0.9447905432836852,lofi,chill,Green Coco,0.0,audio_features,2023-11-03,1.9121735045112183,5Jz1CJwWTof9wJnC1a7Usq,37i9dQZF1DX8Uebhn9wzrS,5lQhlSIPhc0x7VQ2cPLe6P,-0.6661444160160327,11.0,-1.4109058417705165,-0.23257605140757165,1.5574478396858706,-0.5441542042290038,Green Coco,Low,2023,2.8893,2023,-0.5816428226574383,0.42142355448149427,0.10973999999999999,0
3.0,49,-0.1667520080566319,0.05701246341622662,Chill Lofi Study Beats,knock on wood,151958.0,-1.8220756126349982,lofi,chill,catch me,1.0,audio_features,2023-10-22,2.116773456157404,5Ba3nDEnqnkF3Hq2YBIDGy,37i9dQZF1DX8Uebhn9wzrS,2YWzE3OlGyjqMF33UvIay1,-1.7139040975343458,10.0,-1.447521918943827,-1.1345599033377038,1.8955418845470882,-0.4951302849002158,catch me,Low,2023,2.5326333333333335,2023,-0.5816428226574383,0.21800603465980004,0.0054786,0
4.0,49,1.0319025570011362,-0.2573127425132734,Chill Lofi Study Beats,H I K E,120169.0,-0.8716834541710756,lofi,chill,yo!,1.0,audio_features,2023-09-18,1.986056820383452,3Ud214zFe6QW4agzbC0UnK,37i9dQZF1DX8Uebhn9wzrS,76Bwn0o3omms1v8BmIryYL,-0.8599586375325539,10.0,-1.3425838893436874,-0.8697161222422001,1.385327235029251,-0.5827304030450995,yo!,Low,2023,2.0028166666666665,2023,-0.5816428226574383,0.6480723332346128,0.09672,0
4.0,49,-0.6319606336364428,0.6803353294120142,Chill Lofi Study Beats,Cyan_95,127385.0,-1.2697109393397268,lofi,chill,neutron,1.0,audio_features,2023-10-27,1.9945818183687098,1qmY4LfYonUmUXm2rHq9y5,37i9dQZF1DX8Uebhn9wzrS,0EctAgmIOVOUkyliA8Wgx4,-0.41030964361422484,0.0,0.408569479608639,-0.16874982238296662,1.0964105057842102,-0.3986897878599769,neutron,Low,2023,2.123083333333333,2023,-0.5816428226574383,0.36532846228716953,0.103024,0
4.0,49,-0.03312825390072879,1.2663653743653187,Chill Lofi Study Beats,nearly monday,130146.0,-1.0463281670511981,lofi,chill,looking back,1.0,audio_features,2024-03-08,2.022998478319569,1MgY24AwMIAt8E6w89K9Rq,37i9dQZF1DX8Uebhn9wzrS,0dxMj3mOuLH0igqGZQYEPe,-0.49946418551182464,9.0,0.6258108416886075,-0.5852335014468177,1.3945479817072841,-0.3665429555132306,looking back,Low,2024,2.1691,2024,-0.6748577831848765,0.38255369123614846,0.116137,0
4.0,49,0.012402803070912216,0.20618374758615884,Chill Lofi Study Beats,Art Vandeley,130851.0,-1.285956959142529,lofi,chill,All downhill from here,0.0,audio_features,2023-12-22,1.9775318223981944,0P8byZc39T2R6c9o28xAHp,37i9dQZF1DX8Uebhn9wzrS,2MFbMTRA9SYAZJvjv0mzbm,-1.2475870805655962,9.0,-1.5098814833251937,-0.4288241709799285,1.8432909867049,-0.47905686872684267,All downhill from here,Low,2023,2.18085,2023,-0.5816428226574383,0.4084658325895221,0.0432,0
4.0,49,-0.38351943146509704,0.6963179670016498,Chill Lofi Study Beats,Camden Clown,178875.0,-1.2250343848820213,lofi,chill,con leche,0.0,audio_features,2024-01-07,2.0627818022507722,63NdYIgJpX3pH8mUTRucY8,37i9dQZF1DX8Uebhn9wzrS,5ORMaylKqIYBtAFedOVIXD,-1.0847831344917183,1.0,-1.4472764088478374,-0.5030309295601835,1.8064079999927676,-0.5031669929869024,con leche,Low,2024,2.98125,2024,-0.6748577831848765,0.3784810294684001,0.057569999999999996,0
4.0,49,2.04150425506796,0.0037370047841079725,Chill Lofi Study Beats,Audio Phill,99893.0,-1.4646631769733522,lofi,chill,The Jam,1.0,audio_features,2024-02-05,2.0514151382704284,39V0x4k2jWjPuqF6mSC3AW,37i9dQZF1DX8Uebhn9wzrS,7xJqP2LZrVpJhUR6ZukE9q,0.03933935030410416,0.0,0.7636822970222125,-0.9764672437536822,1.4099158928373396,-0.4469100363800963,The Jam,Low,2024,1.6648833333333333,2024,-0.6748577831848765,0.3627550119580745,0.111192,0
4.0,49,-0.7151043028890048,-0.23600255906042594,Chill Lofi Study Beats,Lime Nyorobon,132214.0,-1.0625741868540002,lofi,chill,Let's Puddle,1.0,audio_features,2024-01-12,2.0713068002360298,6RDVlWP0D8qqH4n5FA91Gx,37i9dQZF1DX8Uebhn9wzrS,6yMtuNltStGSJyv6LLytcE,-0.9801234548727968,5.0,-1.6944700026385402,-0.17365953230793627,1.7111269509864242,-0.5192404091602756,Let's Puddle,Low,2024,2.2035666666666667,2024,-0.6748577831848765,0.5622740091001887,0.074425,0
4.0,49,-0.6834305241261242,0.06766755514265035,Chill Lofi Study Beats,"Beats Me, Innit?",142000.0,-1.0097746224948934,lofi,chill,piece of cake,1.0,audio_features,2023-11-10,2.0627818022507722,2ISl6imEYl6rHKHjzASGM2,37i9dQZF1DX8Uebhn9wzrS,4rwk2fkjHLRF5hnJiZRIAw,-0.4490724879175291,9.0,-1.4119229550253305,-0.35405630269396265,1.6250666486581142,-0.5988038192184726,piece of cake,Low,2023,2.3666666666666667,2023,-0.5816428226574383,0.5322750822821688,0.12370800000000001,0
3.0,49,-0.6586853844676236,-0.16141691697545985,Chill Lofi Study Beats,"steezy prime, luv pug",151579.0,-1.919551731451811,lofi,chill,luminescence,0.0,audio_features,2024-09-27,2.059940136255686,6QoHfpdvlgwU1H2dLkpgPG,37i9dQZF1DX8Uebhn9wzrS,4C5PiNdh6l3qJZyXGZnzAr,-1.7212690379519737,4.0,-0.14761610642044196,-2.4481177244067176,1.5789629152679483,-0.6655084963379713,luminescence,Low,2024,2.5263166666666668,2024,-0.6748577831848765,0.19256431479197988,0.0043092,0
4.0,49,-0.18753792536977246,-0.8326876957401539,Chill Lofi Study Beats,A & C,114000.0,-1.4281096324170475,lofi,chill,Ayways,1.0,audio_features,2023-10-06,1.8951235085407028,1JrIdcauTrqt2sJKvYwXnQ,37i9dQZF1DX8Uebhn9wzrS,1divZI9KtgP416oHCwBJE1,-0.46845391006918125,7.0,-2.1657792411969203,-0.5611057841012527,1.7326420265685019,0.21210002672820313,Ayways,Low,2023,1.9,2023,-0.5816428226574383,0.5042810240123602,0.084835,0
4.0,49,-0.21030345385559296,0.9786778977518786,Chill Lofi Study Beats,bearé,148600.0,-1.3915560878607427,lofi,chill,morning coffee,1.0,audio_features,2024-03-08,2.0428901402851705,77rJWwqP3W0MxO8Nb8fxsl,37i9dQZF1DX8Uebhn9wzrS,22YaZEoX2OiG5yA2O3cHDv,-0.5227218920938072,0.0,-1.5166154745294804,-0.13129574952676965,1.0134237856819117,-0.15758854525937957,morning coffee,Low,2024,2.4766666666666666,2024,-0.6748577831848765,0.30272577263309386,0.084668,0
4.0,49,1.8237470260731545,0.3979753986617854,Chill Lofi Study Beats,Zauvage,148316.0,-0.9569750581357866,lofi,chill,Slowmotion,1.0,audio_features,2023-11-24,1.9121735045112183,09cHYQH8RY5ywsDND2EMp1,37i9dQZF1DX8Uebhn9wzrS,62FD9nH97vjBJ7UJBlusRA,-0.018804916150852228,0.0,-1.3985601912293235,-0.6531277758378261,1.8709532267389997,0.01921903264772532,Slowmotion,Low,2023,2.4719333333333333,2023,-0.5816428226574383,0.5035795756158449,0.167427,0
4.0,49,-0.3577844862202564,0.9840054436150905,Chill Lofi Study Beats,bomull,173525.0,-1.2697109393397268,lofi,chill,ottos visa,1.0,audio_features,2023-12-26,1.738831878810977,5BZ89t6bxwxcPbQAH1FXcE,37i9dQZF1DX8Uebhn9wzrS,2UIfKmFnpMjSLONtCxZw7B,-1.0343914368974227,2.0,-1.5167206931420474,-0.455476882001192,1.388400817255262,-0.5457615458463413,ottos visa,Low,2023,2.8920833333333333,2023,-0.5816428226574383,0.33952491295027326,0.058910000000000004,0
4.0,48,2.4077323220137683,1.138504273648234,Chill Lofi Study Beats,yoranda,135385.0,-0.5751935927699373,lofi,chill,Their Name Is Jazz,1.0,audio_features,2023-09-29,0.7328821165505615,1Z8CkZUbO8MXbOGEP9k7zj,37i9dQZF1DX8Uebhn9wzrS,7k489KmPZjNkvEMgSZdY2g,-0.6118764339914068,5.0,-0.9851913353244961,0.06368987320773781,0.626152425204517,-0.4870935768135292,Their Name Is Jazz,Low,2023,2.2564166666666665,2023,-0.5816428226574383,0.5322902836090478,0.14418,0
4.0,48,0.061893082387913426,0.1369256513644046,Chill Lofi Study Beats,Grace Belly,120588.0,-1.9114287215504098,lofi,chill,sandwhich beach,0.0,audio_features,2023-11-03,1.9718484904080225,5NaWuiShyhJ8wCblqktp6z,37i9dQZF1DX8Uebhn9wzrS,76tl9K8j78xxjG3lKQwvWD,0.023834212582782458,11.0,-1.2843278508524336,-0.7236873213309609,1.92935128903321,-0.5031669929869024,sandwhich beach,Low,2023,2.0098,2023,-0.5816428226574383,0.1790095831854447,0.056608,0
4.0,48,-0.6181033554276826,-0.0015905410791038923,Chill Lofi Study Beats,Moon Cheese,232385.0,-1.432171137367748,lofi,chill,Inner Peace,1.0,audio_features,2023-09-10,2.0201568123244833,72rdiIaTtw02OfQiCXQPGf,37i9dQZF1DX8Uebhn9wzrS,547YTV2dWMOpgxdjGi8Nn8,-1.18944281411064,10.0,-1.5547396851495847,-0.8778522129750069,1.5820364974939594,-0.38261637168660373,Inner Peace,Low,2023,3.873083333333333,2023,-0.5816428226574383,0.3761997395540265,0.04095,0
3.0,48,-0.5181329912073402,1.0905563608793272,Chill Lofi Study Beats,Lunar Lullaby & yorukaze,96000.0,-1.2006653551778181,lofi,chill,horizon,1.0,audio_features,2023-10-22,1.8979651745357886,4pKK2fHHHVfNH9cWcMn4Cz,37i9dQZF1DX8Uebhn9wzrS,6Cg95Z9BbsoylM4DKPF0qu,-1.2049479518319615,11.0,-0.9918201079162164,-0.7364525671358818,0.8074937765391699,-0.27813916655967813,horizon,Low,2023,1.6,2023,-0.5816428226574383,0.35186998948017556,0.049761,0
4.0,48,-0.31918206835299545,0.3393723941664554,Chill Lofi Study Beats,Phresh Milk,106495.0,-0.7173462660444558,lofi,chill,no way but up,1.0,audio_features,2024-02-04,1.849656852619328,197jKvvY3xuS1ggGpcEdGW,37i9dQZF1DX8Uebhn9wzrS,4M7gbh6sluTRP6BXnYpzyz,-0.6196290028520676,11.0,0.1996403879214632,-0.6169361998194786,1.5420799285558153,-0.3665429555132306,no way but up,Low,2024,1.7749166666666667,2024,-0.6748577831848765,0.5976589262547193,0.13202,0
